,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
79,7200000.0,2,2,2,44,0.0,0.0,0.0,0.0,0.0,0.0,1
80,14100000.0,2,3,3,33,192000.0,226980.0,90000.0,28800.0,30000.0,90000.0,0
81,10800000.0,2,1,2,26,143880.0,102000.0,93000.0,4407000.0,5880.0,88890.0,0
82,1800000.0,1,3,2,30,47280.0,36390.0,19440.0,23040.0,34200.0,0.0,1
83,12000000.0,2,2,1,44,321000.0,90.0,91500.0,90000.0,96000.0,84000.0,0
84,1500000.0,2,3,2,49,50280.0,39060.0,21000.0,20970.0,25470.0,24780.0,0
85,4800000.0,1,2,2,33,132000.0,106410.0,2400000.0,135000.0,144000.0,135000.0,0
86,10800000.0,2,1,1,45,35100.0,0.0,0.0,11700.0,11700.0,11700.0,1
87,4800000.0,2,2,2,32,34410.0,60000.0,60000.0,0.0,22980.0,69090.0,0
88,3900000.0,2,1,1,35,1200000.0,150000.0,39900.0,212850.0,35700.0,62700.0,0
89,600000.0,1,3,2,44,0.0,49530.0,30000.0,60000.0,0.0,45000.0,0
90,6000000.0,1,1,1,53,189000.0,165000.0,165000.0,165000.0,150000.0,150000.0,1
91,8400000.0,2,1,2,39,0.0,119040.0,0.0,0.0,0.0,0.0,0
92,3000000.0,2,1,2,27,226650.0,0.0,0.0,0.0,0.0,0.0,0
93,4800000.0,2,2,1,37,48060.0,25200.0,25200.0,0.0,0.0,232080.0,0
94,1800000.0,2,2,2,23,58110.0,39030.0,20460.0,20700.0,24480.0,25050.0,0
95,2700000.0,1,2,2,35,108630.0,107910.0,35370.0,33360.0,33120.0,34290.0,0
96,10800000.0,1,1,1,43,250170.0,101820.0,387060.0,810000.0,0.0,2069340.0,0
97,4500000.0,1,1,2,27,120930.0,300180.0,97980.0,121200.0,50940.0,24000.0,0
98,1500000.0,2,3,1,22,42330.0,35820.0,11370.0,8430.0,9630.0,5910.0,0
99,600000.0,1,2,1,38,50970.0,43800.0,18780.0,52500.0,4500.0,0.0,1
100,4200000.0,1,1,2,32,306360.0,25500.0,12450.0,3000.0,42900.0,0.0,0
101,11400000.0,2,1,2,30,6690.0,995340.0,35130.0,35910.0,37500.0,150000.0,0
102,14400000.0,1,1,1,63,482340.0,1670790.0,510000.0,0.0,540000.0,726000.0,0
103,1500000.0,2,3,2,22,53010.0,40860.0,30060.0,25200.0,29850.0,27120.0,1
104,1800000.0,2,2,2,26,0.0,150000.0,75330.0,180.0,90000.0,90000.0,0
105,2100000.0,2,2,2,24,0.0,0.0,0.0,0.0,795870.0,60000.0,0
106,2400000.0,2,2,1,36,85830.0,98370.0,99570.0,34500.0,34500.0,31050.0,0
107,10500000.0,1,1,2,52,68160.0,21660.0,26010.0,34500.0,157890.0,150330.0,0
108,3900000.0,1,2,2,38,327240.0,0.0,4009710.0,136980.0,4015230.0,143880.0,0
109,10800000.0,1,2,1,35,0.0,0.0,0.0,0.0,0.0,0.0,0
110,9900000.0,2,1,1,31,277800.0,0.0,107790.0,123000.0,473820.0,0.0,0
111,1500000.0,1,3,1,47,60000.0,30000.0,30000.0,30000.0,30000.0,30000.0,0
112,8400000.0,1,2,1,41,195000.0,0.0,427620.0,445500.0,0.0,150000.0,0
113,3000000.0,2,1,2,24,60000.0,80310.0,92280.0,152400.0,90000.0,60990.0,0
114,1500000.0,1,2,2,41,40200.0,39150.0,21000.0,21540.0,21720.0,20520.0,0
115,900000.0,1,1,2,24,0.0,39360.0,90000.0,0.0,30000.0,30000.0,1
116,7200000.0,1,1,2,28,9780.0,9780.0,170280.0,14280.0,9780.0,15780.0,0
117,2400000.0,1,2,2,26,60000.0,51000.0,30000.0,30000.0,30000.0,30000.0,1
118,12000000.0,1,2,1,34,290310.0,356010.0,235170.0,445110.0,238770.0,171360.0,0
119,7200000.0,2,2,2,38,60000.0,90000.0,90000.0,39210.0,36090.0,16890.0,0
120,1500000.0,1,3,2,37,30000.0,121050.0,30000.0,42000.0,84000.0,0.0,1
121,13500000.0,1,1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,1
122,3300000.0,2,1,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0
123,9300000.0,2,2,1,35,390570.0,333840.0,252210.0,257970.0,204990.0,179610.0,1
124,600000.0,1,1,2,27,42120.0,33900.0,18000.0,25830.0,9390.0,0.0,0
125,600000.0,1,2,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0
126,6000000.0,1,3,2,52,107040.0,107550.0,108060.0,115440.0,110070.0,113520.0,0
127,5400000.0,1,1,1,36,139650.0,80700.0,62010.0,64260.0,66510.0,30000.0,1
128,1500000.0,1,2,1,51,30000.0,31980.0,39000.0,45000.0,36000.0,4020.0,1
129,1800000.0,1,3,1,55,75120.0,210.0,36000.0,36000.0,33000.0,45000.0,0
130,900000.0,2,1,2,23,169350.0,105240.0,810.0,413130.0,177330.0,90720.0,0
131,7200000.0,1,1,2,41,78660.0,99030.0,0.0,10800.0,52110.0,27720.0,0
132,12600000.0,1,2,1,34,292320.0,286590.0,228090.0,234900.0,217590.0,339780.0,0
133,9900000.0,1,3,1,46,246300.0,242850.0,240750.0,245250.0,251730.0,246000.0,0
134,900000.0,2,2,2,22,60000.0,42000.0,0.0,15000.0,0.0,46800.0,0
135,7200000.0,1,2,1,34,45000.0,54000.0,0.0,30000.0,0.0,9810.0,0
136,4500000.0,1,1,2,27,75000.0,90000.0,90000.0,90000.0,105000.0,150000.0,0
137,6300000.0,2,2,1,33,45000.0,45000.0,30000.0,15000.0,60000.0,16380.0,0
138,1500000.0,2,3,1,51,9000.0,176400.0,0.0,0.0,0.0,0.0,1
139,1500000.0,1,1,2,24,70800.0,51000.0,30000.0,27000.0,26100.0,63900.0,0
140,7200000.0,1,1,2,47,0.0,0.0,0.0,0.0,0.0,0.0,1
141,5400000.0,1,2,2,28,0.0,12480.0,9960.0,15000.0,105000.0,24960.0,0
142,1500000.0,1,2,2,23,30000.0,300000.0,12000.0,21000.0,24000.0,18000.0,0
143,5100000.0,1,2,2,29,300000.0,300000.0,300000.0,299490.0,475890.0,300000.0,0
144,600000.0,1,1,2,29,467580.0,10320.0,70200.0,141060.0,10170.0,9900.0,0
145,1500000.0,1,1,2,28,30000.0,45000.0,60000.0,47490.0,33000.0,0.0,0
146,5100000.0,2,2,2,27,49830.0,36000.0,10530.0,10740.0,5460.0,0.0,1
147,6000000.0,1,1,2,34,240000.0,150000.0,1665000.0,150000.0,150000.0,255000.0,0
148,2400000.0,2,2,1,23,49500.0,0.0,0.0,11370.0,62730.0,30.0,0
149,7800000.0,2,1,1,60,0.0,675000.0,0.0,29070.0,30000.0,0.0,0
150,4200000.0,1,2,1,32,103650.0,93300.0,150000.0,0.0,63000.0,78060.0,0
151,2400000.0,1,1,2,25,900000.0,90000.0,180000.0,240000.0,60000.0,420000.0,0
152,10500000.0,1,1,2,41,87180.0,30000.0,18900.0,0.0,0.0,0.0,0
153,8400000.0,2,2,1,56,241260.0,201000.0,154110.0,3000000.0,210000.0,189630.0,0
154,900000.0,2,3,2,26,51000.0,45000.0,30000.0,45000.0,45000.0,45000.0,0
155,4200000.0,1,1,1,34,150000.0,150000.0,356550.0,150000.0,90000.0,165120.0,0
156,6000000.0,2,1,2,37,120000.0,97500.0,97500.0,105000.0,106800.0,150000.0,0
157,6000000.0,2,3,2,30,219000.0,213240.0,230400.0,186000.0,150000.0,135000.0,0
158,6300000.0,1,3,1,45,314340.0,314340.0,332340.0,332340.0,350340.0,314340.0,1
159,1500000.0,1,3,1,57,0.0,48000.0,15000.0,15000.0,18000.0,18000.0,0
160,900000.0,1,1,2,41,105000.0,0.0,66000.0,0.0,36000.0,37500.0,0
161,1500000.0,1,2,2,27,11700.0,23400.0,6480.0,25920.0,0.0,11700.0,0
162,8700000.0,1,3,1,47,11880.0,11880.0,23760.0,0.0,12690.0,11070.0,0
163,7500000.0,2,1,1,34,539820.0,0.0,164070.0,169680.0,204330.0,117600.0,0
164,1800000.0,2,2,1,46,90000.0,45000.0,45000.0,30000.0,45000.0,45000.0,0
165,3300000.0,2,1,2,27,165000.0,117000.0,90000.0,87000.0,90000.0,84000.0,0
166,11100000.0,1,1,2,50,461490.0,246120.0,462390.0,143760.0,403590.0,140970.0,0
167,3000000.0,1,2,1,27,94980.0,0.0,39900.0,41940.0,360.0,1500000.0,0
168,2700000.0,2,2,1,35,105000.0,105000.0,109560.0,300000.0,120000.0,0.0,0
169,1500000.0,2,2,2,22,45300.0,43260.0,29460.0,30510.0,38310.0,17010.0,0
170,8100000.0,1,2,2,37,150000.0,60000.0,90000.0,120000.0,90000.0,60000.0,0
171,9000000.0,2,1,2,30,98640.0,0.0,130200.0,80160.0,24000.0,22380.0,0
172,1500000.0,2,2,2,22,450000.0,30000.0,4470.0,0.0,150000.0,300000.0,0
173,1500000.0,2,1,2,24,0.0,0.0,0.0,0.0,0.0,0.0,1
174,10800000.0,1,1,2,29,0.0,2310.0,0.0,0.0,0.0,0.0,0
175,3900000.0,1,3,1,56,90000.0,90000.0,90000.0,165000.0,0.0,0.0,1
176,2400000.0,1,1,2,30,15120.0,15000.0,30000.0,15000.0,105000.0,0.0,0
177,1500000.0,1,2,2,30,0.0,45000.0,30000.0,60000.0,0.0,60000.0,0
178,600000.0,2,2,2,22,36360.0,36030.0,15000.0,45000.0,45000.0,30000.0,0
179,2400000.0,2,2,1,29,174000.0,30000.0,18000.0,12000.0,30000.0,0.0,0
180,7200000.0,1,1,2,37,450000.0,0.0,60000.0,0.0,37680.0,1978050.0,0
181,2400000.0,2,3,2,35,375000.0,195000.0,90000.0,60000.0,90000.0,60000.0,0
182,15000000.0,2,1,1,47,2100300.0,910710.0,900000.0,600000.0,1565490.0,600000.0,0
183,1800000.0,2,2,1,24,75000.0,48000.0,90000.0,30000.0,22110.0,60000.0,1
184,600000.0,1,2,2,25,36000.0,47790.0,18030.0,4050.0,54720.0,0.0,0
185,3000000.0,2,2,1,38,0.0,48000.0,45000.0,0.0,30000.0,45000.0,1
186,10800000.0,2,1,2,32,1712610.0,158850.0,2053620.0,416670.0,487500.0,1149390.0,0
187,6000000.0,2,3,2,47,246420.0,210000.0,204000.0,214020.0,0.0,205080.0,1
188,3900000.0,2,2,1,34,161880.0,150000.0,105000.0,15030.0,30000.0,60000.0,0
189,600000.0,2,2,2,31,0.0,30000.0,0.0,0.0,22800.0,0.0,0
190,9300000.0,1,1,2,32,300600.0,180930.0,301710.0,150840.0,151800.0,126690.0,0
191,1800000.0,2,1,2,27,40260.0,49920.0,60000.0,0.0,27000.0,25380.0,1
192,5400000.0,2,1,2,29,5970.0,0.0,0.0,516810.0,10230.0,153420.0,0
193,5400000.0,2,1,2,24,1136010.0,0.0,6000.0,0.0,0.0,0.0,0
194,1500000.0,1,2,1,36,60000.0,30000.0,60000.0,15000.0,30000.0,600330.0,0
195,1500000.0,2,1,2,24,57000.0,42000.0,51000.0,45960.0,48000.0,0.0,1
196,4500000.0,2,2,1,34,0.0,0.0,3480.0,0.0,45000.0,0.0,0
197,600000.0,2,1,2,22,45000.0,30960.0,16230.0,600000.0,20790.0,30000.0,0
198,15000000.0,2,1,1,34,4140.0,68970.0,37530.0,36180.0,34530.0,474480.0,0
199,900000.0,2,3,2,22,30000.0,2550.0,51420.0,3120.0,0.0,0.0,1
200,5400000.0,2,1,1,38,0.0,0.0,0.0,0.0,0.0,0.0,0
201,4200000.0,1,1,2,31,750000.0,0.0,90000.0,234000.0,0.0,75000.0,0
202,4200000.0,2,1,2,26,300000.0,390030.0,175230.0,405180.0,14610.0,210120.0,0
203,3600000.0,1,2,2,26,150000.0,150000.0,124560.0,150000.0,150000.0,150000.0,0
204,10800000.0,2,2,1,48,273000.0,219000.0,174000.0,168000.0,168000.0,123000.0,0
205,600000.0,1,3,1,43,670770.0,39150.0,37740.0,43770.0,103710.0,51000.0,0
206,3000000.0,1,1,1,47,44190.0,11700.0,11700.0,11700.0,0.0,71400.0,0
207,6300000.0,2,2,1,41,47580.0,10290.0,112890.0,26310.0,0.0,12570.0,1
208,2400000.0,2,2,2,24,96000.0,90000.0,61140.0,60000.0,54000.0,54000.0,1
209,9900000.0,2,1,1,50,130350.0,85620.0,51060.0,0.0,51270.0,7740.0,0
210,6600000.0,1,1,2,24,150000.0,151500.0,249090.0,0.0,2568960.0,0.0,0
211,6300000.0,2,1,1,38,0.0,7500.0,0.0,23670.0,36660.0,288480.0,1
212,1200000.0,2,3,1,43,51000.0,45120.0,36000.0,45000.0,45000.0,30000.0,0
213,900000.0,1,2,2,39,91080.0,69270.0,0.0,30000.0,60000.0,4440.0,0
214,14100000.0,1,2,2,27,390000.0,330030.0,0.0,314520.0,325140.0,311010.0,0
215,900000.0,1,3,1,42,11700.0,11700.0,7200.0,44100.0,0.0,0.0,0
216,7200000.0,2,2,1,36,0.0,0.0,0.0,0.0,0.0,0.0,1
217,2400000.0,1,2,2,36,93000.0,105000.0,102000.0,90000.0,105000.0,90000.0,0
218,3300000.0,2,3,0,31,120000.0,150000.0,90000.0,90000.0,90000.0,268620.0,0
219,9300000.0,2,1,2,38,136260.0,3780.0,0.0,0.0,0.0,0.0,0
220,10800000.0,2,1,1,40,360000.0,0.0,177000.0,150000.0,135000.0,141000.0,1
221,9900000.0,2,3,2,45,371640.0,371340.0,363480.0,373500.0,366390.0,350340.0,0
222,9000000.0,2,2,2,35,360570.0,270180.0,510000.0,360000.0,286710.0,450000.0,0
223,9600000.0,2,2,2,33,301260.0,564960.0,63510.0,62280.0,151350.0,112620.0,0
224,1500000.0,2,3,2,37,0.0,720.0,45000.0,30000.0,36030.0,917760.0,1
225,5100000.0,2,1,2,28,195900.0,145800.0,675000.0,144600.0,146310.0,148860.0,0
226,10500000.0,1,3,1,44,80580.0,55920.0,17070.0,0.0,0.0,0.0,0
227,600000.0,1,2,1,37,48270.0,90000.0,19890.0,20280.0,25020.0,23460.0,0
228,1500000.0,1,2,2,23,72030.0,67620.0,60120.0,21120.0,21210.0,30120.0,1
229,600000.0,2,3,2,24,0.0,39990.0,15000.0,3000.0,0.0,96000.0,0
230,1500000.0,2,1,2,24,62700.0,60060.0,30060.0,7140.0,30330.0,11670.0,0
231,600000.0,1,2,2,23,0.0,36000.0,30000.0,0.0,30000.0,300000.0,1
232,1500000.0,1,2,1,26,0.0,0.0,78720.0,1367010.0,52410.0,60000.0,0
233,5700000.0,1,2,2,34,150000.0,150000.0,300000.0,0.0,363540.0,83070.0,1
234,1800000.0,2,2,1,33,45180.0,38940.0,30000.0,21630.0,24330.0,17970.0,0
235,2400000.0,1,1,2,35,119490.0,205590.0,51570.0,41340.0,598260.0,72540.0,0
236,4500000.0,2,2,2,27,135000.0,52350.0,46980.0,36240.0,32310.0,75870.0,0
237,6300000.0,2,1,2,31,0.0,222660.0,26790.0,182460.0,68790.0,98970.0,0
238,7200000.0,2,3,1,50,303480.0,274500.0,240240.0,240000.0,240270.0,231420.0,1
239,4200000.0,2,2,3,41,90000.0,60000.0,65940.0,30000.0,90000.0,71970.0,1
240,1800000.0,2,1,2,28,0.0,0.0,0.0,0.0,68550.0,0.0,0
241,1500000.0,1,1,2,39,54000.0,60000.0,90000.0,60000.0,60000.0,60000.0,0
242,1500000.0,2,2,2,27,54000.0,52500.0,27000.0,36000.0,36000.0,33000.0,0
243,5400000.0,2,1,2,32,84630.0,0.0,0.0,84630.0,0.0,5280.0,0
244,900000.0,2,1,2,40,10650.0,3600.0,0.0,0.0,1800.0,1800.0,0
245,600000.0,2,2,2,40,48030.0,66090.0,63420.0,0.0,0.0,0.0,0
246,7500000.0,2,2,1,75,48930.0,46080.0,30300.0,167160.0,23820.0,35520.0,0
247,3000000.0,2,2,2,27,53640.0,53970.0,33000.0,34500.0,72690.0,0.0,0
248,9900000.0,1,1,2,25,75120.0,120210.0,151680.0,2220.0,30690.0,76980.0,0
249,1500000.0,1,3,1,46,46830.0,38040.0,17610.0,18330.0,30000.0,60000.0,0
250,1500000.0,2,2,2,26,51300.0,4080.0,36180.0,60060.0,60150.0,90090.0,0
251,900000.0,1,2,2,28,150180.0,37320.0,25530.0,28650.0,0.0,0.0,0
252,4200000.0,2,2,2,26,160980.0,152610.0,108150.0,116820.0,113550.0,99120.0,1
253,4800000.0,2,1,2,28,211260.0,60000.0,30000.0,2990070.0,378000.0,300000.0,0
254,12000000.0,2,2,2,29,93810.0,44070.0,149040.0,57150.0,74820.0,25860.0,0
255,1500000.0,1,2,1,25,46950.0,41790.0,29400.0,29820.0,30720.0,26580.0,0
256,4200000.0,2,2,1,48,36990.0,32250.0,40650.0,33900.0,640830.0,40410.0,0
257,4800000.0,2,2,1,33,73590.0,296400.0,1577160.0,46380.0,66300.0,0.0,0
258,3000000.0,2,3,1,43,0.0,0.0,0.0,0.0,0.0,0.0,0
259,6600000.0,1,1,1,48,300000.0,270600.0,180000.0,165000.0,180000.0,165000.0,1
260,15300000.0,2,1,2,29,1200300.0,602820.0,150000.0,150030.0,760950.0,1950000.0,0
261,1500000.0,1,2,2,29,48060.0,42000.0,90000.0,93900.0,31860.0,189540.0,0
262,4800000.0,2,1,1,38,139920.0,179070.0,568230.0,0.0,379560.0,57480.0,0
263,6900000.0,2,1,2,37,1539450.0,0.0,0.0,8970.0,10140.0,0.0,0
264,2400000.0,2,1,2,37,7740.0,179850.0,5640.0,49320.0,506160.0,120000.0,0
265,4500000.0,2,2,1,25,0.0,0.0,9480.0,9480.0,9480.0,9480.0,0
266,300000.0,1,3,2,23,34020.0,38940.0,14340.0,25410.0,0.0,5250.0,0
267,3900000.0,2,3,2,49,123000.0,92850.0,48900.0,16830.0,18000.0,0.0,1
268,1200000.0,2,1,2,48,48000.0,48000.0,45000.0,45000.0,45000.0,45000.0,0
269,1500000.0,1,2,2,27,51000.0,0.0,12780.0,15030.0,78420.0,41700.0,1
270,3000000.0,1,3,2,32,61050.0,60120.0,18480.0,60210.0,30270.0,60450.0,0
271,3600000.0,1,1,1,34,0.0,40500.0,0.0,0.0,0.0,13500.0,0
272,7800000.0,2,1,2,58,0.0,0.0,0.0,0.0,0.0,0.0,1
273,6000000.0,2,2,2,33,60000.0,39660.0,60000.0,60000.0,36000.0,90000.0,0
274,10800000.0,2,2,2,28,0.0,0.0,0.0,0.0,0.0,0.0,1
275,2100000.0,2,2,2,36,134490.0,374880.0,98040.0,90000.0,90000.0,60000.0,0
276,13800000.0,1,1,1,40,81840.0,0.0,79620.0,0.0,676350.0,0.0,1
277,1500000.0,2,1,2,26,9480.0,9480.0,9480.0,9480.0,9480.0,9480.0,0
278,1500000.0,1,3,1,33,60210.0,65970.0,20730.0,21210.0,21090.0,20910.0,0
279,7500000.0,2,2,1,31,120000.0,135000.0,150000.0,120000.0,150000.0,132000.0,0
280,900000.0,2,1,2,27,30000.0,19920.0,45000.0,0.0,0.0,0.0,0
281,8100000.0,1,2,1,44,301890.0,154860.0,304500.0,1328970.0,1305270.0,930930.0,0
282,5400000.0,2,3,2,30,231660.0,182730.0,106890.0,108150.0,90000.0,96330.0,0
283,3000000.0,2,1,2,28,125190.0,90000.0,60750.0,150000.0,90000.0,90000.0,0
284,6900000.0,2,3,1,32,150000.0,150000.0,150000.0,150000.0,120000.0,150000.0,0
285,6300000.0,2,1,1,46,1259580.0,656220.0,602280.0,485130.0,17580.0,593310.0,0
286,6300000.0,1,1,2,38,98280.0,60780.0,60000.0,60000.0,60000.0,75060.0,0
287,13200000.0,2,2,1,46,258300.0,207210.0,111810.0,114000.0,120030.0,81030.0,0
288,3000000.0,2,2,2,25,104160.0,62760.0,60000.0,63810.0,58800.0,46770.0,1
289,7200000.0,2,2,1,46,38850.0,30000.0,30000.0,30000.0,30000.0,30000.0,0
290,8400000.0,1,1,2,33,26940.0,9750.0,26940.0,9750.0,0.0,10358790.0,1
291,1500000.0,2,2,2,22,0.0,0.0,0.0,0.0,0.0,0.0,1
292,900000.0,1,2,1,43,33000.0,0.0,9000.0,0.0,18000.0,0.0,0
293,300000.0,1,2,2,27,105210.0,0.0,15000.0,11100.0,11790.0,21000.0,1
294,3900000.0,1,1,2,29,0.0,0.0,0.0,0.0,0.0,45000.0,0
